SpeciesCat_ISSCAAP_code,ISSCAAP_Category,Order,Family,Species_AFSIS,CommName
52,"Abalones, winkles, conchs",GASTROPODA,Muricidae,Purpura pansa,Wide-foot purpura
52,"Abalones, winkles, conchs",GASTROPODA,Muricidae,Nassa serta,Wreath jopas
52,"Abalones, winkles, conchs",GASTROPODA,Muricidae,Chicoreus spp,
52,"Abalones, winkles, conchs",GASTROPODA,Muricidae,Thais spp,
52,"Abalones, winkles, conchs",GASTROPODA,Muricidae,Hexaplex spp,
52,"Abalones, winkles, conchs",GASTROPODA,Muricidae,Chorus giganteus,
52,"Abalones, winkles, conchs",GASTROPODA,Muricidae,Acanthina monodon,
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius crematus,Burned nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius arcularius,Cake nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius mutabilis,Changeable nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius dorsatus,Channeled nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius coronatus,Coronate nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius cuvieri,Cuvier's nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Cyclope neritea,Cyclope nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Hinia limata,Filed nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius gibbosulus,Gibbous nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius glans,Glans nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius corniculus,Horned nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Bullia miran,Miran bullia
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Hinia reticulata,Netted nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Hinia incrassata,Thickened nassa
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Nassarius spp,
52,"Abalones, winkles, conchs",GASTROPODA,Nassariidae,Bullia spp,
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica adansoni,Adanson's moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica euzona,Beautifully-banded moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Polinices melanostoma,Blackmouth moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Polinices didyma,Bladder moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica broderipiana,Broderip's moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Lunatia fusca,Brown moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica vitellus,Calf moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Lunatia catena,Chained moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica chemnitzii,Chemnitz's moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica collaris,Collar moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Sinum concavum,Concave baby's ear
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Naticarius dillwyni,Dillwyn's moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Neverita albumen,Eggwhite moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Neverita peselephanti,Elephant's-foot moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Payraudeautia intricata,Entangled moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica fulminea,Flamed moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Tectonatica filosa,Flamed moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica gualteriana,Gualteri's moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Lunatia guillemini,Guillemin's moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Naticarius hebraeus,Hebrew moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Neverita josephinia,Josephine's moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica lineata,Lined moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica marochiensis,Morocco moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Polinices mammilla,Pear-shaped moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Lunatia pulchella,Pretty moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Naticarius vittatus,Ribboned moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Polinices sebae,Seba's moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica stellata,Starry moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Naticarius stercus-muscarum,Thousand-spotted moon-shell
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica tigrina,Tiger moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica turtoni,Turton's moon snail
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Sinum spp,
52,"Abalones, winkles, conchs",GASTROPODA,Naticidae,Natica spp,
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita peloronta,Bleeding tooth
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita chameleon,Chameleon nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita costata,Costate nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita planospira,Flatspired nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita albicilla,Oxpalate nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita picea,Pitchy nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita plicata,Plicate nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita polita,Polished nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita squamulata,Scaly nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita senegalensis,Senegal nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Neritina turrita,Turreted nerite
52,"Abalones, winkles, conchs",GASTROPODA,Neritidae,Nerita spp,
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva annulata,Amethyst olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva vidua,Black olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva reticulata,Blood olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva oliva,Common olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva sayana,Lettered olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva reticularis,Netted olice
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva caerulea,Purplemouth olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva miniacea,Redmouth olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva porphyria,Tent olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva tigrina,Tiger olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva tricolor,Tricolor olive
52,"Abalones, winkles, conchs",GASTROPODA,Olividae,Oliva spp,
52,"Abalones, winkles, conchs",GASTROPODA,Ovulidae,Ovula ovum,Common egg cowrie
52,"Abalones, winkles, conchs",GASTROPODA,Ovulidae,Volva volva,Shuttlecock volva
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Nacella concinna,Antarctic limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella nigra,Black limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella miniata,Cinnabar limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Nacella edgari,Depressed limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella ferruginea,Ferreous limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella mexicana,Giant Mexican limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Nacella kerguelenensis,Kerguelen limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella vulgata,Limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella spp,Limpets nei
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella lugubris,Mournful limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Cellana rota,Rayed limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella caerulea,Rayed mediterranean limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella ulyssiponensis,Rough limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella rustica,Rustic limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella flexuosa,Star-shaped limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Cellana testudinaria,Turtle limpet
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Helcion pellucidus,Velvet helcion
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella depressa,
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Cymbula nigra,
52,"Abalones, winkles, conchs",GASTROPODA,Patellidae,Patella tenuis,
52,"Abalones, winkles, conchs",GASTROPODA,Personidae,Distorsio anus,Common distorsio
52,"Abalones, winkles, conchs",GASTROPODA,Personidae,Distorsio decussata,Decussate distorsio
52,"Abalones, winkles, conchs",GASTROPODA,Personidae,Distorsio reticularis,Reticulate distorsio
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Cerithidea decollata,Cut-off swamp cerith
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Cerithidea cingulata,Girdled horn shell
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Rhinocoryne humboldti,Humboldt's potamid
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Terebralia palustris,Mud creeper
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Cerithidea obtusa,Obtuse horn shell
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Cerithidea quadrata,Quadrate horn shell
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Terebralia sulcata,Sulcate swamp cerith
52,"Abalones, winkles, conchs",GASTROPODA,Potamididae,Telescopium telescopium,Telescope snail
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium femorale,Angular triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium aquatile,Aquatile hairy triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium lotorium,Black-spotted triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium pileare,Common hairy triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium corrugatum,Corrugated triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium cutaceum,Cuticle-clad triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium intermedium,Intermediate hairy triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Charonia rubicunda,Knobbed triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium parthenopus,Neapolitan triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium nicobaricum,Nicobar hairy triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Argobuccinum olearium,Oil-vessel triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Fusitriton oregonensis,Oregon triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium pyrum,Pear triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Cymatium muricinum,Shortneck triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Charonia tritonis,Variegated triton
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Fusitriton spp,
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Priene spp,
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Charonia spp,
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Argobuccinum argus,
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Fusitriton magellanicus,
52,"Abalones, winkles, conchs",GASTROPODA,Ranellidae,Priene scabrum,
52,"Abalones, winkles, conchs",GASTROPODA,Siphonariidae,Siphonaria laciniosa,Fringed false limpet
52,"Abalones, winkles, conchs",GASTROPODA,Siphonariidae,Siphonaria gigas,Giant false limpet
52,"Abalones, winkles, conchs",GASTROPODA,Siphonariidae,Siphonaria javanica,Javanese false limpet
52,"Abalones, winkles, conchs",GASTROPODA,Siphonariidae,Siphonaria sirius,Sirius false limpet
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus bulla,Bubble conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Lambis chiragra,Chiragra spider conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus peruvianus,Cock's comb conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Lambis lambis,Common spider conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombidae,Conch shells nei
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus aurisdianae,Diana conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus canarium,Dog conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus gracilior,Eastern Pacific fighting conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus pugilis,Fighting conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus galeatus,Giant Eastern Pacific conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Lambis truncata,Giant spider conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus gibberulus,Gibbose conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus granulatus,Granulated conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus raninus,Hawk-wing conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus sinuatus,Laciniate conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus urceus,Little pitcher conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus marginatus,Marginate conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus costatus,Milk conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Lambis millepeda,Milleped spider conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus mutabilis,Mutable conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Lambis crocata,Orange spider conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus labiatus,Plicate conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus gigas,Queen conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus gallus,Roster-tail conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus dentatus,Samar conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Lambis scorpius,Scorpio spider conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Tibia fusus,Shinbone tibia
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus lentiginosus,Silver conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus luhuanus,Strawberry conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus spp,Stromboid conchs nei
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus epidromis,Swan conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Terebellum terebellum,Terebellum conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus tricornis,Three-knobbed conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus variabilis,Variable conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus latus,West African stromb
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Strombus latissimus,Widest Pacific conch
52,"Abalones, winkles, conchs",GASTROPODA,Strombidae,Lambis spp,
52,"Abalones, winkles, conchs",GASTROPODA,Struthiolariidae,Perissodonta mirabilis,Subantarctic struthiolaria
52,"Abalones, winkles, conchs",GASTROPODA,Terebridae,Terebridae,Auger shells nei
52,"Abalones, winkles, conchs",GASTROPODA,Terebridae,Terebra areolata,Fly spotted auger
52,"Abalones, winkles, conchs",GASTROPODA,Terebridae,Terebra maculata,Marlinspike
52,"Abalones, winkles, conchs",GASTROPODA,Terebridae,Hastula hectica,Sandbeach auger
52,"Abalones, winkles, conchs",GASTROPODA,Terebridae,Terebra subulata,Subulate auger
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna sulcosa,Banded tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna canaliculata,Channeled tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna allium,Costate tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Malea pomum,Grinning tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna galea,Helmet ton
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna tessellata,Mosaic tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna olearium,Oily tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Malea ringens,Pacific cask shell
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna perdix,Pacific partridge tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Tonna dolium,Spotted tun
52,"Abalones, winkles, conchs",GASTROPODA,Tonnidae,Malea spp,
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula adansoni,Adanson's gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Monodonta articulata,Articulate monodont
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula fanulum,Chapel gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Trochus niloticus,Commercial top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Umbonium vestiarium,Common button top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula rarilineata,Concave gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Trochus conus,Cone-shaped top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Umbonium costatum,Costate top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Tectus dentatus,Dentate top shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula divaricata,Divaricate gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Jujubinus exasperatus,Exasperating jujubine
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Tectus fenestratus,Fenestrate top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Calliostoma granulatum,Granular top-shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Calliostoma gualterianum,Gualtieri's top-shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Clanculus jussieui,Jussieu's chanculus
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Monodonta labio,Labio monodont
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Calliostoma laugieri,Laugier's top-shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Trochus hanleyanus,Lined top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Trochus maculatus,Maculated top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula magus,Magus gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Monodonta mutabilis,Mutable monodont
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Calliostoma zizyphinum,Painted top-shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula philberti,Philbert's gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Tectus pyramis,Pyramid top
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula ardens,Red-brown gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula richardi,Richard's gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Calliostoma conulus,Shining top-shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Tegula pellisserpentis,Snakeskin tegula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Monodonta nebulosa,Top shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Monodonta turbinata,Turbinate monodont
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula umbilicaris,Umbilicate medit. Gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula varia,Variegate gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Cittarium pica,West Indian top shell
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Gibbula albida,White gibbula
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Tegula spp,
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Phorcus atratus,
52,"Abalones, winkles, conchs",GASTROPODA,Trochidae,Phorcus sauciatus,
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Syrinx aruanus,Australian trumpet
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Vasum muricatum,Caribbean vase
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Vasum ceramicum,Ceram vase
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Vasum caestus,Gauntlet vase
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Turbinella pyrum,Indian chank
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Vasum capitellum,Spiny vase
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Vasum turbinellus,Top vase
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Turbinella spp,
52,"Abalones, winkles, conchs",GASTROPODA,Turbinellidae,Coluzea mariae,
52,"Abalones, winkles, conchs",GASTROPODA,Turbinidae,Homalopoma sanguineum,Blood-stained turbo
