SpecCode,Genus,Species,,,Sex,Data source,Type,Loo (cm),K (1/y),Locality,Country,LinfLmax,Comment
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,scale annual rings,FL,41,0.246999994,Yucatán,Mexico,no,M estimated by reconstruction of virgin stock; tmax for  Cuba.
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,annuli on many otoliths,FL,44.90000153,0.25,Northwest Zone,Cuba,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,male,length-frequencies,FL,32,0.25,southern coast,Jamaica,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,scale annual rings,FL,32.40000153,0.252999991,Yucatán,Mexico,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,annuli on many otoliths,FL,45.20000076,0.25999999,Southwest  Zone,Cuba,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,scale annual rings,FL,35.70000076,0.25999999,Yucatán,Mexico,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,annuli on many otoliths,FL,35.09999847,0.280000001,Southwest  Zone,Cuba,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,,FL,42.79999924,0.280000001,Yucatán,Mexico,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,annuli on many otoliths,FL,43.40000153,0.289999992,Southwest Zone,Cuba,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,unsexed,,FL,40.70000076,0.349999994,Southwest Zone,Cuba,no,
181,Lutjanus,synagris,Lutjanus synagris,2334,mixed,annuli on many otoliths,FL,33.09999847,0.395000011,reef platform,Bermuda,no,
182,Lutjanus,timoriensis,Lutjanus timoriensis,#N/A,unsexed,annuli on many otoliths,SL,39.5,0.25,Lihir Island group (seamount),Papua N Guin,no,s.e.(Linf): 0.8 cm; s.e.(K): 0.03; r2= 0.61.
184,Lutjanus,vitta,Lutjanus vitta,#N/A,male,other annual rings,FL,42.20000076,0.219999999,Northwest shelf,Australia,no,
184,Lutjanus,vitta,Lutjanus vitta,#N/A,unsexed,length-frequencies,TL,42.5,0.256000012,Peninsular Malaysia,Malaysia,no,Do not use M value for new model to predict M.
184,Lutjanus,vitta,Lutjanus vitta,#N/A,female,annuli on many otoliths,SL,24,0.300000012,,New Caledonia,no,"Winf computed from Ref. 3111, table 19.1; b=3: assumed value."
184,Lutjanus,vitta,Lutjanus vitta,#N/A,male,annuli on many otoliths,SL,28,0.319999993,,New Caledonia,no,"Winf computed from Ref. 3111, table 19.1; b=3: assumed value."
184,Lutjanus,vitta,Lutjanus vitta,#N/A,female,other annual rings,FL,32.5,0.370000005,Northwest shelf,Australia,no,
184,Lutjanus,vitta,Lutjanus vitta,#N/A,unsexed,length-frequencies,FL,38.5,0.699999988,Ticao Pass,Philippines,no,
184,Lutjanus,vitta,Lutjanus vitta,#N/A,female,annuli on many otoliths,FL,24.20000076,0.818000019,central Great Barrier Reef,Australia,no,
184,Lutjanus,vitta,Lutjanus vitta,#N/A,male,annuli on many otoliths,FL,24.39999962,0.98299998,central Great Barrier Reef,Australia,no,
185,Lutjanus,vivanus,Lutjanus vivanus,13302,unsexed,other annual rings,FL,72.90000153,0.090000004,Northeast Zone,Cuba,no,
185,Lutjanus,vivanus,Lutjanus vivanus,13302,unsexed,other annual rings,FL,75.69999695,0.100000001,Southeast Zone,Cuba,no,
185,Lutjanus,vivanus,Lutjanus vivanus,13302,unsexed,length-frequencies,NG,62,0.319999993,Barra del Colorado-Parismina river outlet,Costa Rica,no,WP=0.74.
61701,Lycodes,gracilis,Lycodes gracilis,#N/A,male,,NG,27.5,0.140000001,Oslofjorden,Norway,no,
61701,Lycodes,gracilis,Lycodes gracilis,#N/A,female,,NG,15.30000019,0.389999986,Oslofjorden,Norway,no,
3147,Lycodes,pacificus,Lycodes pacificus,#N/A,male,,NG,24.5,0.310000002,British Columbia,Canada,no,Do not use M value for new model to predict M.
417,Macrodon,ancylodon,Macrodon ancylodon,3156,unsexed,length-frequencies,TL,50.70000076,0.170000002,southern region (23°-29°S),Brazil,no,
417,Macrodon,ancylodon,Macrodon ancylodon,3156,female,annuli on many otoliths,TL,43.59999847,0.270000011,31°S,Brazil,no,
417,Macrodon,ancylodon,Macrodon ancylodon,3156,unsexed,,TL,42,0.419999987,,Brazil,no,
417,Macrodon,ancylodon,Macrodon ancylodon,3156,male,annuli on many otoliths,TL,33,0.439999998,31°S,Brazil,no,
417,Macrodon,ancylodon,Macrodon ancylodon,3156,unsexed,length-frequencies,TL,48.90000153,0.550000012,,Suriname,no,
417,Macrodon,ancylodon,Macrodon ancylodon,3156,unsexed,length-frequencies,TL,40.90000153,0.949999988,,Guyana,no,
3277,Macroramphosus,gracilis,Macroramphosus gracilis,#N/A,unsexed,annuli on few otoliths,TL,11.5,0.550000012,California current,USA,no,very tentative estimates (data from p. 80 in Ref. 4525).
3277,Macroramphosus,gracilis,Macroramphosus gracilis,#N/A,unsexed,length-frequencies,TL,13.5,1.182999969,"Meteor Seamount (30° N, 28°30' W)",Canary Is,no,Do not use M value for new model to predict M.
333,Macroramphosus,scolopax,Macroramphosus scolopax,2246,unsexed,annuli on many otoliths,TL,16,0.360000014,Atlantic,Morocco,no,
333,Macroramphosus,scolopax,Macroramphosus scolopax,2246,unsexed,,TL,20,0.462000012,"Meteor Seamount, NE-Atlantic",Canary Is,no,
331,Macrourus,berglax,Macrourus berglax,3034,male,length-frequencies,OT,30.5,0.094999999,"Flemish Cap and Flemish Pass (NAFO 3LMN),",Can Newfounl,yes,used pre-anal fin length measurement: length-frequency analysis by MULTIFAN.
331,Macrourus,berglax,Macrourus berglax,3034,female,length-frequencies,OT,61.79999924,0.039000001,"Flemish Cap and Flemish Pass (NAFO 3LMN),",Can Newfounl,no,used pre-anal fin length measurement: length-frequency analysis by MULTIFAN.
329,Macruronus,magellanicus,Macruronus magellanicus,2243,female,annuli on many otoliths,TL,115,0.086999997,,Argentina,no,
329,Macruronus,magellanicus,Macruronus magellanicus,2243,male,annuli on many otoliths,TL,108,0.094999999,,Argentina,no,
329,Macruronus,magellanicus,Macruronus magellanicus,2243,unsexed,annuli on many otoliths,TL,88.5,0.229000002,"(45-53°S, 61-66°W)",Argentina,no,
329,Macruronus,magellanicus,Macruronus magellanicus,2243,unsexed,annuli on many otoliths,NG,66.80000305,0.360000014,,Chile,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,unsexed,,TL,129,0.119000003,Northwest region,New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,unsexed,annuli on many otoliths,TL,133,0.120999999,South region,New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,unsexed,annuli on many otoliths,TL,132,0.122000001,Northwest region,New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,unsexed,annuli on many otoliths,TL,124,0.123999998,East region,New Zealand,no,Do not use M value for new model to predict M.
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,unsexed,,TL,120,0.140000001,East region,New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,female,,TL,102,0.160999998,Eastern stock,New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,female,,TL,112,0.172000006,(Western stock),New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,female,,,101,0.180000007,,Australia,no,"200-700 m depth, benthopelagic"
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,male,,TL,103,0.199000001,(Western stock),New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,male,,,95.5,0.200000003,,Australia,no,"200-700 m depth, benthopelagic"
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,female,annuli on many otoliths,SL,99.30000305,0.202999994,Tasmania (east and west coasts),Australia,no,Validated up to 3 yrs.
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,female,,TL,104,0.213,Western stock,New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,male,,TL,89.5,0.231999993,Eastern stock,New Zealand,no,
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,male,annuli on many otoliths,SL,90.69999695,0.256000012,Tasmania (east and west coasts),Australia,no,Validated up to 3 yrs.
1825,Macruronus,novaezelandiae,Macruronus novaezelandiae,3033,male,,TL,92.59999847,0.261000007,Western stock,New Zealand,no,
217,Makaira,indica,Makaira indica,2500,unsexed,length-frequencies,FL,282,0.474000007,Pacific,Japan,no,Length: eye-fork.
218,Makaira,mazara,Makaira mazara,#N/A,female,,TL,659,0.115999997,,Hawaii,no,Do not use M value for new model to predict M.
218,Makaira,mazara,Makaira mazara,#N/A,male,,TL,371,0.284999996,,Hawaii,no,"Referred to as <i>M. nigricans</i>, but probably this species."
216,Makaira,nigricans,Makaira nigricans,3303,male,,FL,371,0.284999996,North Central Pacific,Hawaii,no,
216,Makaira,nigricans,Makaira nigricans,3303,male,,FL,363,0.324000001,,South Africa,no,
11730,Malacocottus,zonurus,Malacocottus zonurus,#N/A,Unsexed,annuli on many otoliths,SL,47.29999924,0.119999997,"SE Kamchatka & N Kuril Is. (47°50'-52°00'N, 100-850 m)",Russian Fed,yes,
252,Mallotus,villosus,Mallotus villosus,2126,male,,TL,27.79999924,0.259000003,Barents Sea & Finmark Coast,Russian Fed,no,
252,Mallotus,villosus,Mallotus villosus,2126,female,,TL,19.79999924,0.453999996,Barents Sea & Finmark Coast,Russian Fed,no,
252,Mallotus,villosus,Mallotus villosus,2126,female,,TL,19,0.479999989,Labrador Sea,Can Newfounl,no,
252,Mallotus,villosus,Mallotus villosus,2126,male,,TL,20,0.479999989,Labrador Sea,Can Newfounl,no,
252,Mallotus,villosus,Mallotus villosus,2126,Mixed,annuli on many otoliths,TL,16.89999962,0.629999995,Sea of Okhotsk,Russian Fed,no,Data combined for different areas
754,Maurolicus,muelleri,Maurolicus muelleri,2138,unsexed,,,5.900000095,0.879999995,off Western coast,Norway,no,
754,Maurolicus,muelleri,Maurolicus muelleri,2138,unsexed,,NG,4.900000095,1.049999952,,Norway,no,
384,Megalaspis,cordyla,Megalaspis cordyla,3123,unsexed,length-frequencies,FL,38.5,0.540000021,Bay of Bengal,Bangladesh,yes,
384,Megalaspis,cordyla,Megalaspis cordyla,3123,unsexed,length-frequencies,TL,39.40000153,0.600000024,south-west coast,India,yes,
384,Megalaspis,cordyla,Megalaspis cordyla,3123,unsexed,length-frequencies,FL,35.5,0.610000014,Ragay Gulf,Philippines,yes,
384,Megalaspis,cordyla,Megalaspis cordyla,3123,unsexed,,FL,60,0.349999994,Wewak,Papua N Guin,no,
384,Megalaspis,cordyla,Megalaspis cordyla,3123,unsexed,length-frequencies,TL,41,0.519999981,east coast,India,no,
384,Megalaspis,cordyla,Megalaspis cordyla,3123,unsexed,length-frequencies,TL,52.5,0.800000012,Northwest coast,India,no,
384,Megalaspis,cordyla,Megalaspis cordyla,3123,mixed,length-frequencies,TL,53,0.839999974,Mumbai coast,India,no,"Length range 9.0 - 48.0 cm TL, n=2496, Z=3.66."
4114,Megalocottus,platycephalus platycephalus,Megalocottus platycephalus platycephalus,#N/A,Female,annuli on many otoliths,TL,49.90000153,0.159999996,SE Sakhalin,Russian Fed,no,
4114,Megalocottus,platycephalus platycephalus,Megalocottus platycephalus platycephalus,#N/A,Male,annuli on many otoliths,TL,33.59999847,0.239999995,SE Sakhalin,Russian Fed,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,53,0.200000003,North Sea,UK,yes,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,53.5,0.360000014,North Sea,UK Scotland,yes,Length assumed to be TL; length-at-age data based on scales and/ or otoliths.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,96.80000305,0.115000002,,Russian Fed,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,89,0.123000003,63°N 5°E,Norway,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,Unsexed,,TL,68,0.159999996,West of Scotland,UK Scotland,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,67.90000153,0.159999996,West Scotland stock,UK Scotland,no,Growth data from VPA assessments; length assumed to be TL.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,74,0.180000007,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,66.69999695,0.180000007,North Sea,UK Scotland,no,Length assumed to be in TL; ageing done with scales and/ or otoliths.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,73,0.180000007,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,68,0.189999998,North Sea,UK,no,Growth data from VPA assessments; length assumed to be TL.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,67.5,0.194999993,ICNAF Subarea 4 (N. Scotia Shelf),Canada,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,77.90000153,0.219999999,,Faeroe Is,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,57.5,0.219999999,ICNAF  Subarea 3 (Grand Bank),Canada,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,TL,81,0.228,,Iceland,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,64,0.230000004,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,63.5,0.239999995,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,61.40000153,0.25,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,63.5,0.25,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,63.5,0.25999999,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,others,TL,58,0.289999992,North Sea,UK Scotland,no,Length assumed to be TL; ageing done with otoliths and/ or scales.
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,unsexed,,NG,75.80000305,0.330000013,Northwest Atlantic,Canada,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,Unsexed,,TL,73,0.330000013,Georges Bank,USA,no,
1381,Melanogrammus,aeglefinus,Melanogrammus aeglefinus,2228,Unsexed,,TL,63,0.451999992,"Faroe Bank, 60°55´N; 8°40´W",Faeroe Is,no,
390,Mene,maculata,Mene maculata,2328,unsexed,length-frequencies,SL,28,0.186000004,southwestern waters,Taiwan,no,
390,Mene,maculata,Mene maculata,2328,unsexed,length-frequencies,SL,21.79999924,0.284999996,southwestern waters,Taiwan,no,
390,Mene,maculata,Mene maculata,2328,unsexed,length-frequencies,TL,22.5,1.220000029,Manila Bay,Philippines,no,
339,Menidia,menidia,Menidia menidia,2264,male,scale annual rings,TL,13,1.049999952,"Annapolis River, Nova Scotia",Canada,no,
339,Menidia,menidia,Menidia menidia,2264,female,scale annual rings,TL,13.60000038,1.090000033,"Annapolis River, Nova Scotia",Canada,no,
339,Menidia,menidia,Menidia menidia,2264,male,scale annual rings,TL,13.89999962,1.24000001,Massachusetts,USA,no,Do not use M value for new model to predict M.
339,Menidia,menidia,Menidia menidia,2264,female,scale annual rings,TL,14.60000038,1.389999986,Massachusetts,USA,no,
409,Menticirrhus,americanus,Menticirrhus americanus,3152,male,,TL,29.20000076,0.637000024,South Atlantic Bight,USA,yes,
409,Menticirrhus,americanus,Menticirrhus americanus,3152,female,,TL,47.70000076,0.273999989,South Atlantic Bight,USA,no,
410,Menticirrhus,saxatilis,Menticirrhus saxatilis,2354,female,,NG,44.79999924,0.560000002,New York,USA,no,
410,Menticirrhus,saxatilis,Menticirrhus saxatilis,2354,male,,NG,38.70000076,0.699999988,New York,USA,no,
3587,Menticirrhus,undulatus,Menticirrhus undulatus,#N/A,unsexed,,TL,44.40000153,0.38499999,Californian waters,USA,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,94.69999695,0.074000001,SE North Sea,Germany,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,92.40000153,0.079999998,"Northern Area, North Sea",UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,Male,annuli on many otoliths,TL,37.20000076,0.114,Trabzon-Yomra coast,Turkey,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,Male,annuli on many otoliths,TL,29.10000038,0.219999999,southern Black Sea,Turkey,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,32.90000153,0.270999998,N + W North Sea,UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,31.10000038,0.323000014,"Moray Firth & Orkney area, North Sea",UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,male,,TL,39.90000153,0.398999989,North Sea,Sweden,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,34.5,0.523999989,N + W North Sea,UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,33.79999924,0.537,N + W North Sea,UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,33.79999924,0.555999994,"North central area, North Sea",UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,33.20000076,0.633000016,SE North Sea YCL 1967,Germany,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,32.90000153,0.648999989,"Central area, North Sea",UK,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,34,0.652999997,"North central area, North Sea",UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,male,,TL,32.09999847,0.728999972,North Sea,Sweden,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,34.29999924,0.740999997,"Moray Firth & Orkney area, North Sea",UK Scotland,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,31.89999962,0.927999973,"Central area, North Sea",UK,yes,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,80.90000153,0.07,"Northern Area, North Sea",UK Scotland,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,68.90000153,0.090000004,SE North Sea,Germany,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,Female,annuli on many otoliths,TL,52.5,0.092,Trabzon-Yomra coast,Turkey,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,Mixed,scale annual rings,TL,41.40000153,0.100000001,Black Sea,Former USSR,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,66.40000153,0.104999997,"Central area, North Sea",UK,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,75.59999847,0.107000001,"Northern Area, North Sea",UK Scotland,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,56.29999924,0.109999999,West Scotland,UK Scotland,no,Data source: ICES reports and other references cited in Ref. 27256 (Table 1); growth data from VPA assesments; length assumed to be TL.
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,62.5,0.115999997,"Northern Area, North Sea",UK Scotland,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,53.70000076,0.140000001,"Moray Firth & Orkney area, North Sea",UK Scotland,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,66.30000305,0.145999998,"Moray Firth & Orkney area, North Sea",UK Scotland,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,unsexed,,TL,63.70000076,0.150000006,SE North Sea,Germany,no,
29,Merlangius,merlangus,Merlangius merlangus,3022,male,,TL,54.70000076,0.150999993,,Isle of Man,no,
