ID Number,Species,Species Group,FAO Fishing Area,SpeciesMatch,Fam/OrdMatch,Multinational?,Country Specified?,RAM II ID Number,Assessed ID,Assessed Country,UnAssessed Sp,Assessed Sp
4644,3367,31,27,1,0,1,1,323,WGSSDS-SOLEVIIe-1968-2006-JENNINGS,multinational,Solea solea,Solea vulgaris
4675,2496,36,34,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
4676,2496,36,27,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
4678,2496,36,37,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
4679,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
4680,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
4686,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
4687,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
4692,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
4693,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
4718,2503,36,27,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
4720,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
4773,2496,36,77,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
4799,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
4828,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
4829,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
4830,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
4878,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
4912,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
4968,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
4988,3260,33,21,0,1,1,1,315,WGNSSK-SEELNS-1983-2007-MINTO,multinational,Ammodytes spp,Ammodytes marinus
5074,3011,32,67,1,0,1,0,20,AFSC-PCODGA-1964-2008-MELNYCHUK,USA,Gadus macrocephalus,Gadus macrocephalus
5075,2218,32,27,1,0,1,1,202,NWWG-CODFAPL-1959-2006-MINTO,multinational,Gadus morhua,Gadus morhua
5075,2218,32,27,1,0,1,1,281,WGBFAS-CODBA2224-1969-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
5075,2218,32,27,1,0,1,1,282,WGBFAS-CODBA2532-1964-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
5075,2218,32,27,1,0,1,1,283,WGBFAS-CODKAT-1970-2006-MINTO,multinational,Gadus morhua,Gadus morhua
5075,2218,32,27,1,0,1,1,301,WGNSDS-CODVIa-1977-2006-MINTO,multinational,Gadus morhua,Gadus morhua
5075,2218,32,27,1,0,1,1,307,WGNSSK-CODNS-1962-2007-MINTO,multinational,Gadus morhua,Gadus morhua
5090,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
5098,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
5129,2228,32,27,1,0,1,1,40,AFWG-HADNEAR-1947-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
5129,2228,32,27,1,0,1,1,308,WGNSSK-HADNS-IIIa-1963-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
5131,3022,32,27,1,0,1,1,318,WGNSSK-WHITNS-VIId-IIIa-1979-2006-MINTO,multinational,Merlangius merlangus,Merlangius merlangus
5131,3022,32,27,1,0,1,1,324,WGSSDS-WHITVIIek-1982-2007-JENNINGS,multinational,Merlangius merlangus,Merlangius merlangus
5133,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
5220,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
5248,2473,37,27,1,0,1,1,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
5269,3367,31,27,1,0,1,1,289,WGBFAS-SOLEIIIa-1982-2007-JENNINGS,multinational,Solea solea,Solea vulgaris
5280,2102,35,27,1,0,1,1,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
5290,3017,32,67,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
5290,3017,32,67,1,0,1,0,33,AFSC-WPOLLGA-1964-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
5291,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
5352,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
5356,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
5401,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
5402,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
5410,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
5546,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
5555,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
5556,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
5584,2218,32,27,1,0,1,1,202,NWWG-CODFAPL-1959-2006-MINTO,multinational,Gadus morhua,Gadus morhua
5584,2218,32,27,1,0,1,1,307,WGNSSK-CODNS-1962-2007-MINTO,multinational,Gadus morhua,Gadus morhua
5592,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
5625,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
5684,2496,36,31,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
5685,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
5687,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
5688,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
5712,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
5737,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
5761,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
5764,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
5828,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
5852,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
5941,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
5993,2218,32,27,1,0,0,1,203,NWWG-CODICE-1952-2006-MINTO,multinational,Gadus morhua,Gadus morhua
6010,2126,37,27,1,0,0,1,201,NWWG-CAPEICE-1977-2007-MINTO,multinational,Mallotus villosus,Mallotus villosus
6013,2228,32,27,1,0,0,1,205,NWWG-HADICE-1977-2007-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
6015,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
6047,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
6056,2473,37,27,1,0,1,1,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
6066,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
6067,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
6073,2503,36,27,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
6304,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
6473,2496,36,71,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
6478,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
6575,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
6639,2218,32,27,1,0,1,1,300,WGNSDS-CODIS-1968-2006-MINTO,multinational,Gadus morhua,Gadus morhua
6639,2218,32,27,1,0,1,1,301,WGNSDS-CODVIa-1977-2006-MINTO,multinational,Gadus morhua,Gadus morhua
6651,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
6657,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
6677,2228,32,27,1,0,1,1,303,WGNSDS-HADVIa-1977-2006-MINTO,multinational,Melanogrammus aeglefinus,Melanogrammus aeglefinus
6679,3022,32,27,1,0,1,1,324,WGSSDS-WHITVIIek-1982-2007-JENNINGS,multinational,Merlangius merlangus,Merlangius merlangus
6681,2238,32,27,1,0,1,1,292,WGHMM-HAKENRTN-1977-2007-JENNINGS,multinational,Merluccius merluccius,Merluccius merluccius
6718,3354,31,27,1,0,1,1,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
6738,2544,31,27,1,0,1,1,38,AFWG-GHALNEAR-1959-2007-JENNINGS,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
6752,2473,37,27,1,0,1,1,297,WGMHSA-MACKNEICES-1972-2007-JENNINGS,multinational,Scomber scombrus,Scomber scombrus
6767,3367,31,27,1,0,1,1,305,WGNSDS-SOLEIS-1968-2006-MINTO,multinational,Solea solea,Solea vulgaris
6767,3367,31,27,1,0,1,1,322,WGSSDS-SOLECS-1970-2006-JENNINGS,multinational,Solea solea,Solea vulgaris
6767,3367,31,27,1,0,1,1,323,WGSSDS-SOLEVIIe-1968-2006-JENNINGS,multinational,Solea solea,Solea vulgaris
6776,2496,36,27,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
6778,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
6779,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
6792,2503,36,27,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
6793,2503,36,21,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
6803,2218,32,27,1,0,1,1,301,WGNSDS-CODVIa-1977-2006-MINTO,multinational,Gadus morhua,Gadus morhua
6822,3354,31,27,1,0,1,1,304,WGNSDS-PLAICIS-1962-2006-MINTO,multinational,Pleuronectes platessa,Pleuronectes platessa
6832,3367,31,27,1,0,1,1,305,WGNSDS-SOLEIS-1968-2006-MINTO,multinational,Solea solea,Solea vulgaris
6865,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
6903,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
6907,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
6976,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
7008,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
7162,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
7170,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7185,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7297,2439,34,58,1,0,1,0,124,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,South Africa,Dissostichus eleginoides,Dissostichus eleginoides
7338,3011,32,67,1,0,1,0,20,AFSC-PCODGA-1964-2008-MELNYCHUK,USA,Gadus macrocephalus,Gadus macrocephalus
7360,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
7385,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
7387,2494,36,41,1,0,1,0,98,ICCAT-SKJWATL-1952-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
7396,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
7405,3360,31,67,1,0,1,0,34,AFSC-YSOLEBSAI-1959-2008-MELNYCHUK,USA,Limanda aspera,Limanda aspera
7406,3360,31,61,1,0,1,0,34,AFSC-YSOLEBSAI-1959-2008-MELNYCHUK,USA,Limanda aspera,Limanda aspera
7466,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
7634,2544,31,21,1,0,1,1,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
7765,3017,32,67,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
7765,3017,32,67,1,0,1,0,33,AFSC-WPOLLGA-1964-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
7766,3017,32,61,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
7767,2496,36,34,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
7768,2496,36,27,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
7772,2496,36,31,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
7776,2496,36,37,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
7777,2496,36,77,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
7780,2496,36,87,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
7781,2496,36,81,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
7782,2496,36,71,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
7783,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
7785,2497,36,21,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
7786,2497,36,47,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
7788,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
7803,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
7804,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
7806,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
7808,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
7813,2498,36,61,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7816,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
7824,3296,36,27,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7829,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
7856,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7857,2503,36,27,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7858,2503,36,21,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7859,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7860,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7860,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7861,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7864,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
7977,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
7990,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8006,3017,32,61,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
8116,2439,34,58,1,0,1,0,124,MARAM-PTOOTHFISHPEI-1960-2008-DEDECKER,South Africa,Dissostichus eleginoides,Dissostichus eleginoides
8157,3011,32,67,1,0,1,0,20,AFSC-PCODGA-1964-2008-MELNYCHUK,USA,Gadus macrocephalus,Gadus macrocephalus
8175,3353,31,21,1,0,1,0,138,NEFSC-ATHAL5YZ-1800-2007-COL,USA,Hippoglossus hippoglossus,Hippoglossus hippoglossus
8206,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
8208,2494,36,41,1,0,1,0,98,ICCAT-SKJWATL-1952-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
8217,2494,36,71,1,0,1,0,269,SPC-SKJCWPAC-1972-2006-JENSEN,USA,Katsuwonus pelamis,Katsuwonus pelamis
8551,3017,32,67,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
8551,3017,32,67,1,0,1,0,33,AFSC-WPOLLGA-1964-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
8552,3017,32,61,1,0,1,0,31,AFSC-WPOLLAI-1976-2008-MELNYCHUK,USA,Theragra chalcogramma,Theragra chalcogramma
8554,2496,36,27,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
8558,2496,36,31,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
8561,2496,36,37,1,0,1,1,93,ICCAT-ALBANATL-1929-2005-WORM,multinational,Thunnus alalunga,Thunnus alalunga
8562,2496,36,77,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
8565,2496,36,87,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
8566,2496,36,81,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
8567,2496,36,71,1,0,1,0,267,SPC-ALBASPAC-1959-2006-JENSEN,multinational,Thunnus alalunga,Thunnus alalunga
8568,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
8570,2497,36,21,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
8571,2497,36,47,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
8573,2497,36,31,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
8586,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
8587,2498,36,27,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
8588,2498,36,47,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
8590,2498,36,31,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
8594,2498,36,61,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8597,2498,36,71,1,0,1,0,268,SPC-BIGEYEWPO-1952-2006-JENSEN,multinational,Thunnus obesus,Thunnus obesus
8605,3296,36,37,1,0,1,0,94,ICCAT-ATBTUNAEATL-1969-2007-WORM,multinational,Thunnus thynnus,Thunnus thynnus
8632,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8633,2503,36,27,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8634,2503,36,21,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8635,2503,36,47,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8636,2503,36,41,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8636,2503,36,41,1,0,1,0,101,ICCAT-SWORDSATL-1970-2005-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8637,2503,36,31,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8640,2503,36,37,1,0,1,0,99,ICCAT-SWORDMED-1968-2006-JENSEN,multinational,Xiphias gladius,Xiphias gladius
8738,2218,32,27,1,0,1,1,281,WGBFAS-CODBA2224-1969-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
8738,2218,32,27,1,0,1,1,282,WGBFAS-CODBA2532-1964-2007-JENNINGS,multinational,Gadus morhua,Gadus morhua
8739,2218,32,21,1,0,1,1,131,NAFO-SC-COD3NO-1953-2007-BAUM,multinational,Gadus morhua,Gadus morhua
8750,2494,36,34,1,0,1,0,97,ICCAT-SKJEATL-1950-2006-JENSEN,multinational,Katsuwonus pelamis,Katsuwonus pelamis
8771,3024,32,47,1,0,1,0,122,MARAM-DEEPCHAKESA-1917-2008-DEDECKER,South Africa,"Merluccius capensis,M.paradox.",Merluccius paradoxus
8812,2544,31,21,1,0,1,1,132,NAFO-SC-GHAL23KLMNO-1960-2006-PREFONTAINE,multinational,Reinhardtius hippoglossoides,Reinhardtius hippoglossoides
8847,2102,35,27,1,0,1,1,290,WGBFAS-SPRAT22-32-1973-2007-JENNINGS,multinational,Sprattus sprattus,Sprattus sprattus
8850,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
8966,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
8968,2498,36,34,1,0,1,0,96,ICCAT-BIGEYEATL-1950-2005-JENSEN,USA,Thunnus obesus,Thunnus obesus
8972,2503,36,34,1,0,1,0,100,ICCAT-SWORDNATL-1978-2007-JENSEN,multinational,Xiphias gladius,Xiphias gladius
9022,2497,36,34,1,0,1,0,102,ICCAT-YFINATL-1970-2006-JENSEN,USA,Thunnus albacares,Thunnus albacares
