"stock","b0","f0","catch0","msy","mean_r","SciName","CommName","Spcat","Country","Price","boa"
"12348",1.5802,1.80726527007381,488,170.877885641359,0.146891827685861,"Helicolenus dactylopterus","Blackbelly rosefish","Miscellaneous demersal fishes","Portugal",1000,NA
"5433",0.81825,2.40416589312495,1158,588.65130844913,0.190058924556115,"Conger conger","European conger","Miscellaneous demersal fishes","Greece",1000,NA
"16144",0.35073,3.39947407125924,68,57.0327436406854,0.203690830665693,"Lates calcarifer","Barramundi(=Giant seaperch)","Miscellaneous diadromous fishes","Taiwan Province of China",1000,NA
"50623",1.4247,0.165323351873988,3333,14150.6922982277,0.517635664777603,"Chloroscombrus chrysurus","Atlantic bumper","Miscellaneous pelagic fishes","Multinational",1000,NA
"50632",1.063,0.966750579005143,146,142.070906131067,0.418896070520981,"Sphyraena sphyraena","European barracuda","Miscellaneous pelagic fishes","Multinational",1000,NA
"50389",0.90329,0.909238565311136,394,479.723696493014,0.206476659684647,"Rachycentron canadum","Cobia","Miscellaneous pelagic fishes","Multinational",1000,NA
"50635",1.3771,0.485672795197684,2971,4442.15180790381,0.489562596394763,"Chloroscombrus chrysurus","Atlantic bumper","Miscellaneous pelagic fishes","Multinational",1000,NA
"11876",1.1939,1.11635655647,15,11.2543490228518,0.399373012300734,"Carassius carassius","Crucian carp","Carps, barbels and other cyprinids","Poland",1000,NA
"11878",0.32209,0.00677574633809718,1,458.211114712968,0.163859446825732,"Chaenocephalus aceratus","Blackfin icefish","Miscellaneous demersal fishes","Poland",1000,NA
"50636",1.5901,0.142979328336297,1205,5300.16459569225,0.528564652422479,"Hemiramphus brasiliensis","Ballyhoo halfbeak","Miscellaneous pelagic fishes","Multinational",1000,NA
"50053",1.3375,0.389069688302112,551,1058.8401749317,0.516525077011741,"Coryphaena hippurus","Common dolphinfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"50656",1.9016,0.550530917055685,8474,8094.45433958165,0.522618491350752,"Caranx ignobilis","Giant trevally","Miscellaneous pelagic fishes","Multinational",1000,NA
"16330",0.95169,0.479882231353165,8373,18333.7335664904,0.113996243353891,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Taiwan Province of China",1000,NA
"50675",0.47025,0.0058743621819888,1,362.001588672554,0.12732270534163,"Trachurus symmetricus","Pacific jack mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"12049",0.34907,0.738858984421292,149,577.713057717768,0.155302895733273,"Pseudochaenichthys georgianus","South Georgia icefish","Miscellaneous demersal fishes","Poland",1000,NA
"10043",0.68651,1.49762252856081,31,30.1517456997245,0.220840304776818,"Argentina spp","Argentines","Miscellaneous demersal fishes","Morocco",1000,NA
"NEFSC-ACADREDGOMGB-1913-2007-MILLER",0.865715867,33.4982886480929,1160,40,0.0614764899389294,"Sebastes fasciatus","Acadian redfish","Miscellaneous demersal fishes","USA",1000,NA
"50705",0.52165,1.74406344432651,0.5,0.549576954727156,0.414067298612998,"Lampris guttatus","Opah","Miscellaneous pelagic fishes","Multinational",1000,NA
"12164",1.3139,0.554782100900809,2429,3332.28978120282,0.170779847304992,"Aphanopus carbo","Black scabbardfish","Miscellaneous demersal fishes","Portugal",1000,NA
"16472",1.1272,0.488040836869881,702,1276.08607298,0.157987697367549,"Muraenesox cinereus","Daggertooth pike conger","Miscellaneous demersal fishes","Thailand",1000,NA
"50419",1.123,0.218615326934898,2341,9535.44687140561,0.51559395700889,"Caranx hippos","Crevalle jack","Miscellaneous pelagic fishes","Multinational",1000,NA
"50497",2,0.401603003082202,6077,7565.92947931235,0.413528103234987,"Selar crumenophthalmus","Bigeye scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"50307",0.86697,0.748885574404171,191810,295428.038277552,0.158060228360335,"Trachurus japonicus","Japanese jack mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"15893",0.63624,0.219563717255964,19,136.01038083123,0.0893797462213214,"Anarhichas lupus","Atlantic wolffish","Miscellaneous demersal fishes","Sweden",1000,NA
"50732",1.0421,0.829484898911765,596,689.490647948957,0.555059454076494,"Alectis alexandrinus","Alexandria pompano","Miscellaneous pelagic fishes","Multinational",1000,NA
"50081",0.88342,0.85298938230582,2132,2829.28272543224,0.388888101161931,"Coryphaena hippurus","Common dolphinfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"10175",1.5586,0.912521830050255,5243,3686.39546408148,0.15939989535216,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Morocco",1000,NA
"10176",0.63106,1.26046523243873,4,5.02873172418787,0.188583515073928,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Morocco",1000,NA
"51473",1.5551,0.336243395819667,16729,31993.2158951715,0.464165536833706,"Scomberoides spp","Queenfishes","Miscellaneous pelagic fishes","Multinational",1000,NA
"12249",0.84283,0.888777850259934,1720,2296.12347378964,0.176290125650294,"Conger conger","European conger","Miscellaneous demersal fishes","Portugal",1000,NA
"CSIRO-PTOOTHFISHMI-1975-2010-FAY",2,0.0449143555555556,68.718964,765,0.183706325024283,"#N/A","#N/A","Miscellaneous demersal fishes","Australia",1000,NA
"NWFSC-POPERCHPCOAST-1953-2007-BRANCH",0.622591766,0.311480562762309,83,428,0.0947848160412643,"Sebastes alutus","Pacific ocean perch","Miscellaneous demersal fishes","USA",1000,NA
"51595",0.513,0.227631263946667,5,42.8174431093995,0.280219293699977,"Trachipterus spp","Dealfishes","Miscellaneous pelagic fishes","Multinational",1000,NA
"NWFSC-BGROCKPCOAST-1950-2005-STANTON",1.310608055,0.122261867774066,162,1011,0.184487591549264,"Sebastes melanostomus","Blackgill rockfish","Miscellaneous demersal fishes","USA",1000,NA
"NWFSC-BLACKROCKNPCOAST-1914-2006-BRANCH",1.773997309,0.0757770452899117,323.3,2405,0.201930308112847,"Sebastes melanops","Black rockfish","Miscellaneous demersal fishes","USA",1000,NA
"12310",1.3099,2.22311039150771,11,3.77740468228022,0.209568220812403,"Epigonus telescopus","Black cardinal fish","Miscellaneous demersal fishes","Portugal",1000,NA
"50108",0.37321,0.184055453477847,22,320.273288416857,0.274232902503349,"Scomber japonicus","Chub mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"16649",0.62306,1.48818925475029,24,25.8835121984415,0.139338653572399,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","Togo",1000,NA
"5958",0.57339,2.17573708425724,1,0.801573722158887,0.219189162160538,"Alepocephalus bairdii","Baird's slickhead","Miscellaneous demersal fishes","Iceland",1000,NA
"5960",2,0.379900391127596,15129,19911.7983994371,0.173167134569236,"Anarhichas lupus","Atlantic wolffish","Miscellaneous demersal fishes","Iceland",1000,NA
"17195",0.52339,2.95984465746692,22,14.201307841781,0.181666946632112,"Rutilus rutilus","Roach","Carps, barbels and other cyprinids","Ukraine",1000,NA
"18593",0.72888,3.14312572579185,1,0.436497954749497,0.17640801551901,"Lepidocybium flavobrunneum","Escolar","Miscellaneous demersal fishes","USA",1000,NA
"18594",1.0961,2.52127637737572,60,21.711039517873,0.175963115753273,"Lepidocybium flavobrunneum","Escolar","Miscellaneous demersal fishes","USA",1000,NA
"6000",0.33125,0.138440172717808,2,43.6125998005198,0.135041679583751,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","Iceland",1000,NA
"NZMFishMIDDEPTHSWG-NZLINGLIN5-6-1972-2007-JENSEN",2,4.43951165371809,8000,901,0.204123642522703,"Genypterus blacodes","Ling","Miscellaneous demersal fishes","New Zealand",1000,NA
"12411",0.36397,1.28965641142275,1303,2775.90631896507,0.143349108493501,"Lepidopus caudatus","Silver scabbardfish","Miscellaneous demersal fishes","Portugal",1000,NA
"50845",1.3147,1.323648613846,12825,7369.83902062983,0.494113627766758,"Chloroscombrus orqueta","Pacific bumper","Miscellaneous pelagic fishes","Multinational",1000,NA
"15476",2,1.33443353585388,427,159.992981488873,0.152120605657226,"Polyprion americanus","Wreckfish","Miscellaneous demersal fishes","Spain",1000,NA
"NWFSC-SSTHORNHPCOAST-1901-2005-STANTON",1.572677868,0.662156540556397,705,677,0.181013216007802,"Sebastolobus alascanus","Shortspine thornyhead","Miscellaneous demersal fishes","USA",1000,NA
"19046",0.7081,0.189197988659623,227,1694.39533725928,0.153010839133542,"Helicolenus dactylopterus","Blackbelly rosefish","Miscellaneous demersal fishes","Uruguay",1000,NA
"50140",0.67345,1.23202001017165,305740,368492.915242496,0.164208509725499,"Scomber japonicus","Chub mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"6059",1.8753,1.39767101896684,42804,16330.8444308991,0.183144225447222,"Sebastes marinus","Golden redfish","Miscellaneous demersal fishes","Iceland",1000,NA
"50147",0.49812,1.71139371968254,41601,48800.0039240415,0.129509631500356,"Scomber scombrus","Atlantic mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"14844",1.6031,0.255809363991047,9596,23399.8561306599,0.182516526870485,"Thyrsites atun","Snoek","Miscellaneous demersal fishes","South Africa",1000,NA
"8162",1.1601,1.05863724772431,1182,962.442692384556,0.238288857767797,"Genypterus blacodes","Pink cusk-eel","Miscellaneous demersal fishes","Korea, Republic of",1000,NA
"14855",1.1466,0.889705285342349,2,1.96052275659123,0.183601571473094,"Zeus faber","John dory","Miscellaneous demersal fishes","South Africa",1000,NA
"10595",0.88763,0.532365588793519,1279,2706.62816528237,0.172001506810734,"Epigonus telescopus","Black cardinal fish","Miscellaneous demersal fishes","New Zealand",1000,NA
"50737",0.58426,1.44853657407591,1235,1459.25549729369,0.152191990500042,"Lichia amia","Leerfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"18815",0.76372,0.595761142576991,37,81.3196285924655,0.0761678834098532,"Prionotus spp","Atlantic searobins","Miscellaneous demersal fishes","USA",1000,NA
"NZMFishMIDDEPTHSWG-NZLINGLIN7WC-1972-2008-JENSEN",2,0.536193029490617,2400,2238,0.206096581410099,"Genypterus blacodes","Ling","Miscellaneous demersal fishes","New Zealand",1000,NA
"15015",2,0.518552027865443,5495,5298.40758951374,0.219587082883388,"Conger conger","European conger","Miscellaneous demersal fishes","Spain",1000,NA
"50566",2,0.223241453065615,67915,152111.086600118,0.484467851643678,"Decapterus russelli","Indian scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"18999",1.0881,0.854728172389439,22,23.6551579195368,0.205143917352241,"Zenopsis conchifer","Silvery John dory","Miscellaneous demersal fishes","USA",1000,NA
"50222",0.88736,0.148034909079663,2123,16161.6614474035,0.310245337406023,"Trachurus trachurus","Atlantic horse mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"50395",0.65567,0.810420983560787,430,809.230913910184,0.13448286973221,"Pomatomus saltatrix","Bluefish","Miscellaneous pelagic fishes","Multinational",1000,NA
"18882",0.76633,0.946313113901703,152,209.600783590336,0.195815419340354,"Sebastes entomelas","Widow rockfish","Miscellaneous demersal fishes","USA",1000,NA
"15066",0.51705,1.88200943822475,203,208.613158418721,0.184946892143508,"Dissostichus eleginoides","Patagonian toothfish","Miscellaneous demersal fishes","Spain",1000,NA
"18886",0.82094,0.875014639020894,4,5.56843629411751,0.168030966277782,"Sebastes goodei","Chilipepper rockfish","Miscellaneous demersal fishes","USA",1000,NA
"CSIRO-NZLINGWSE-1968-2007-FULTON",1.083701409,0.806751934279724,465,531.867311574604,0.19128438011539,"Genypterus blacodes","Ling","Miscellaneous demersal fishes","Australia",1000,NA
"50513",2,0.214425123801607,50119,116868.301417822,0.416536484783117,"Decapterus russelli","Indian scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1.541293276,0.564422106239902,3318,3814.05615419583,0.170896824577541,"Sebastes variabilis","Dusky rockfish","Miscellaneous demersal fishes","USA",1000,NA
"19030",0.63348,1.24644349585133,366,463.527581871871,0.177857073485445,"Dissostichus eleginoides","Patagonian toothfish","Miscellaneous demersal fishes","Uruguay",1000,NA
"16182",0.96627,0.310757942100246,2042,6800.40855186184,0.101345027976413,"Muraenesox cinereus","Daggertooth pike conger","Miscellaneous demersal fishes","Taiwan Province of China",1000,NA
"50101",0.87022,0.974715616974994,1056000,1244964.40164122,0.300739726257174,"Scomber japonicus","Chub mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"18985",2,4.57699698112549,26,2.8402902718986,0.156270075217776,"Trichiurus lepturus","Largehead hairtail","Miscellaneous demersal fishes","USA",1000,NA
"19057",1.0916,3.30964190974585,33,9.13417663209356,0.187707795502296,"Lepidocybium flavobrunneum","Escolar","Miscellaneous demersal fishes","Uruguay",1000,NA
"9522",0.41159,1.52760209624422,2,3.18093603050321,0.0846636693794836,"Conger conger","European conger","Miscellaneous demersal fishes","Malta",1000,NA
"50453",2,0.572384986104671,1730,1511.22063121659,0.471440745999391,"Caranx crysos","Blue runner","Miscellaneous pelagic fishes","Multinational",1000,NA
"50526",0.51471,0.269408279021296,92,663.459296279869,0.184864378824558,"Rachycentron canadum","Cobia","Miscellaneous pelagic fishes","Multinational",1000,NA
"50527",2,0.0972272560208691,35456,182335.702204686,0.519335954154277,"Decapterus maruadsi","Japanese scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"50364",0.79251,3.17069983466746,5,1.98980319306914,0.495533478036682,"Caranx hippos","Crevalle jack","Miscellaneous pelagic fishes","Multinational",1000,NA
"50804",0.76385,0.804093531824498,82,133.505513269835,0.251728475567202,"Lampris guttatus","Opah","Miscellaneous pelagic fishes","Multinational",1000,NA
"CSIRO-OROUGHYCASCADE-1987-2006-FULTON",1.16006907,0.514106222957538,800,1341.38448409021,0.453093764228277,"Hoplostethus atlanticus","Orange roughy","Miscellaneous demersal fishes","Australia",1000,NA
"AFSC-REYEROCKGA-1974-2007-MELNYCHUK",1.638256269,0.244041200528564,425,1063.02612708167,0.212754669194134,"Sebastes aleutianus","Rougheye rockfish","Miscellaneous demersal fishes","USA",1000,NA
"11026",1.9393,0.79138450055901,5324,3469.00965904862,0.198061795731818,"Lophius piscatorius","Angler(=Monk)","Miscellaneous demersal fishes","Norway",1000,NA
"50306",0.9021,0.845154354563734,1504,1972.68217331045,0.263643673886245,"Mallotus villosus","Capelin","Miscellaneous pelagic fishes","Multinational",1000,NA
"19044",0.42755,0.203215307683364,42,483.39923691597,0.0967150443370202,"Genypterus blacodes","Pink cusk-eel","Miscellaneous demersal fishes","Uruguay",1000,NA
"50634",1.9857,1.11352466604736,1932,873.762988501637,0.195866957114429,"Trachurus lathami","Rough scad","Miscellaneous pelagic fishes","Multinational",1000,NA
"51247",1.4545,0.565924358563919,2663,3235.18450296886,0.481571564426261,"Scomberoides spp","Queenfishes","Miscellaneous pelagic fishes","Multinational",1000,NA
"9754",0.27269,0.534555674565674,0.5,3.4301084253309,0.162778666137567,"Chanos chanos","Milkfish","Miscellaneous diadromous fishes","Mexico",1000,NA
"10241",1.0882,1.57763457825607,4524,2635.1628435497,0.169139285188205,"Genypterus capensis","Kingklip","Miscellaneous demersal fishes","Namibia",1000,NA
"NEFSC-STRIPEDBASSGOMCHATT-1982-2006-SHEPHERD",1.0760557,0.93816098764607,16887.34,16728.1966644663,0.639985305044922,"Morone saxatilis","Striped bass","Miscellaneous diadromous fishes","USA",1000,NA
"17347",0.49546,2.73373692567258,13294,9815.00120198953,0.144952439375459,"Champsocephalus gunnari","Mackerel icefish","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"50553",2,0.369817347425971,220180,297687.495641446,0.496275580444267,"Rastrelliger brachysoma","Short mackerel","Miscellaneous pelagic fishes","Multinational",1000,NA
"13403",0.63971,0.235155636473155,21,139.598503342704,0.1892875577927,"Lycodes spp","Eelpouts","Miscellaneous demersal fishes","Russia",1000,NA
"17400",0.42379,1.70575621049547,1755,2427.78070215954,0.141066405826366,"Dissostichus eleginoides","Patagonian toothfish","Miscellaneous demersal fishes","Un. Sov. Soc. Rep.",1000,NA
"50512",0.67212,1.50778931259292,4490,4430.56244182925,0.188958204590315,"Sphyraena barracuda","Great barracuda","Miscellaneous pelagic fishes","Multinational",1000,NA
"18295",2,0.510965384555125,302,295.519040162513,0.156651410247445,"Zeus faber","John dory","Miscellaneous demersal fishes","United Kingdom",1000,NA
"50622",0.97559,0.431776905454077,1361,3230.95847000248,0.368373901348805,"Selene dorsalis","African moonfish","Miscellaneous pelagic fishes","Multinational",1000,NA
"15777",2,1.6263483356478,2293,704.953529861935,0.184690998081113,"Zeus faber","John dory","Miscellaneous demersal fishes","Spain",1000,NA
"15779",2,2.22697038882815,213,47.8228181812697,0.209160238933942,"Zeus faber","John dory","Miscellaneous demersal fishes","Spain",1000,NA
"CSIRO-WAREHOUESE-1984-2006-FULTON",0.488055428,0.435935360077405,171.533,806.225329732054,0.0834903947610005,"Seriolella brama","Blue Warehou","Miscellaneous demersal fishes","Australia",1000,NA
