Year,BvBmsy,FvFmsy,Catch,RAM
2012,1.39108436040919,1.06541867630092,66374,FALSE
2012,1.54623962066196,0.842942104258456,355615,FALSE
2012,0.980482035145262,2.20089792654991,11011,FALSE
2012,2.00914635090875,0.242949891598344,267688,FALSE
2012,0.795596788081614,9.32931711886363,30,FALSE
2012,1.18383711171411,4.34114491675255,6,FALSE
2012,1.3180591076406,0.88305543365897,5215,FALSE
2012,0.8579378887768,0.175703088994562,1583,FALSE
2012,1.62185261331229,0.405983114077683,656,FALSE
2012,0.851679776897624,5.02942498617895,103,FALSE
2012,0.806531056223834,0.578846699409815,1,FALSE
2012,1.59420141155863,0.418783416832696,74526,FALSE
2012,1.66222806865299,0.330184399110236,365,FALSE
2012,2.12145653942301,0.351042587187643,38251,FALSE
2012,1.40938115505356,0.898602031890464,248,FALSE
2012,0.902905834833152,0.099562114383312,13,FALSE
2012,0.521192209163816,15.5240407190088,15,FALSE
2012,1.28970520623813,1.52505672234065,1019,FALSE
2012,0.476082714808139,3.1689012494585,2538,FALSE
2012,0.65752448576306,3.25835705980327,6658,FALSE
2012,0.432125067113734,2.37481057252537,334,FALSE
2012,0.685286244592078,2.26270231962223,21,FALSE
2012,0.969323983012474,3.85800396394187,6442,FALSE
2012,0.41506027995898,1.57251163344716,620,FALSE
2012,1.7980543379922,0.327956396316066,1780,FALSE
2012,1.37792283182421,1.22195814275701,13,FALSE
2012,0.691495631760043,17.4885716172738,24,FALSE
2012,0.541065841825766,3.9407800889164,5,FALSE
2012,1.41001882769191,0.702040111460745,35,FALSE
2012,0.942161580196328,7.27050330273903,9,FALSE
2012,1.09123146708075,1.44670058205545,46224,FALSE
2012,1.63384225714949,0.464890243244188,50,FALSE
2012,2.0107389964361,0.354656231462486,5316,FALSE
2012,1.52303631032848,0.67637235322645,480,FALSE
2012,1.14363757753512,2.07027445250532,720,FALSE
2012,0.600748939909621,5.29767350272011,240,FALSE
2012,1.9316465991077,0.462223209360143,3890,FALSE
2012,1.30585361417649,1.37138985175553,90,FALSE
2012,1.45417731658865,0.810842068415538,214,FALSE
2012,0.478290348279434,2.42379807598725,210,FALSE
2012,0.550164897451555,9.32552690963347,50,FALSE
2012,1.32621520041892,1.58222017475766,60,FALSE
2012,1.22874314807497,1.52735030525165,26,FALSE
2012,0.53170794602354,7.3711096908192,18,FALSE
2012,1.05225629044419,1.98987286998484,470,FALSE
2012,0.85589459556486,2.49945027416421,240,FALSE
2012,1.02512656989755,2.04668132388933,306,FALSE
2012,1.31698249108054,1.64655579479521,1100,FALSE
2012,0.942141303157793,3.21435520552617,40,FALSE
2012,0.898231977525094,3.85152828588957,1080,FALSE
2012,0.896813802196948,3.06571834500595,150,FALSE
2012,0.806490207595531,3.31227354058456,6960,FALSE
2012,1.44023652653628,0.735999336397155,1280,FALSE
2012,0.595760888579808,4.91705095828195,270,FALSE
2012,0.605637852272551,6.21039778754201,59,FALSE
2012,0.566390446092596,30.1633328172626,50,FALSE
2012,0.933668600633232,1.95469202488538,80,FALSE
2012,1.24396508033017,0.854494336689564,47,FALSE
2012,0.700903813074103,2.54788402135885,84,FALSE
2012,0.907893402131141,3.02442929343108,310,FALSE
2012,0.624224935902487,33.2302070747709,35,FALSE
2012,1.03961496584549,2.73861749056388,56,FALSE
2012,1.90055402821994,0.416806460376489,1450,FALSE
2012,1.36355032570929,1.01617621840889,2800,FALSE
2012,1.11655414605289,2.0860462999734,37,FALSE
2012,1.11518270560624,1.93264447466913,340,FALSE
2012,1.36433634495975,1.1340597969081,210,FALSE
2012,0.758752454270919,1.92777115182014,54,FALSE
2012,0.486706189346635,2.37367356490757,40,FALSE
2012,1.78359310827393,0.231048595740775,36,FALSE
2012,0.743195582498876,5.10853090102082,270,FALSE
2012,0.686894905039138,3.2356450629464,60,FALSE
2012,1.24887149513006,1.44604943206975,440,FALSE
2012,0.612895704911664,18.5892727719802,61,FALSE
2012,1.13603609031173,2.43431802736467,400,FALSE
2012,1.17709868951592,2.28326150758288,143,FALSE
2012,1.11836882820894,2.05612920493693,680,FALSE
2012,1.36722780626035,1.59728828987827,190,FALSE
2012,1.30286875043391,1.45648565947453,51,FALSE
2012,0.706096578270616,6.40965606204881,1500,FALSE
2012,0.74745921973242,4.22647982968315,48,FALSE
2012,1.30007130975996,1.26685971261927,410,FALSE
2012,0.716942977758131,4.52602338728476,36,FALSE
2012,0.921579598985107,3.37561677731567,43,FALSE
2012,0.504307225610043,0.573527014899517,1,FALSE
2012,1.34433709209049,1.29869044428783,420,FALSE
2012,1.0494784770724,3.42891200128089,800,FALSE
2012,0.734033208910607,2.4682393855324,23,FALSE
2012,1.38859818478957,0.973956414482163,420,FALSE
2012,1.04315438965179,3.32073573945621,80,FALSE
2012,1.0116474500076,2.55718931960562,250,FALSE
2012,1.41279216693497,1.23622172199346,320,FALSE
2012,0.690803081697859,4.71182430045787,35,FALSE
2012,0.990434340879333,1.87094454582013,130,FALSE
2012,1.82458566458633,0.933569795233064,1551,FALSE
2012,1.42655172795089,60.3056019171401,5467,FALSE
2012,1.31997233881685,0.652923095412092,916,FALSE
2012,0.932610429805824,0.874105706325784,1270,FALSE
2012,0.900619642612335,1.54495427207809,1431,FALSE
2012,1.8793729483297,0.329995128521097,251,FALSE
2012,0.568180025102201,2.21156865796215,788,FALSE
2012,2.00938001433626,1.27614275449198,435,FALSE
2012,1.00885265682569,1.18128418872267,14595,FALSE
2012,1.28816326091836,0.712390511779349,2065,FALSE
2012,1.81322810871143,0.449088149372057,583,FALSE
2012,1.02594214688924,2.63572849564886,622,FALSE
2012,0.89114773323398,3.14872392123706,1916,FALSE
2012,0.79806318372474,0.30851367664151,1,FALSE
2012,1.06853631625374,1.30122520948284,208,FALSE
2012,1.35642579542024,0.795070918276462,375,FALSE
2012,1.96058383216799,1.41773224805731,14704,FALSE
2012,1.0765863336869,1.23590579834407,4569,FALSE
2012,1.80797400702001,0.374710005000767,128894,FALSE
2012,1.13237418637003,0.908399944702208,2654,FALSE
2012,0.676852018841697,3.36533231568902,21,FALSE
2012,1.55572097843517,0.451905483510878,250,FALSE
2012,0.594474584082501,1.92766157520095,2660,FALSE
2012,0.610208222030044,9.43223973576491,144,FALSE
2012,0.6485769558622,0.29668340998461,140,FALSE
2012,1.80478576353522,0.464385287131404,165,FALSE
2012,1.75725564717083,0.0968198674696367,8,FALSE
2012,1.76327831904894,0.341878893726422,174,FALSE
2012,1.63543849174788,0.339316825431883,142,FALSE
2012,1.50398121326592,1.12832745201749,580,FALSE
2012,1.76970060295781,0.929451706703484,5150,FALSE
2012,1.77275173652308,0.647786926023597,12000,FALSE
2012,0.79912824605366,6.34412400619993,530,FALSE
2012,1.71665854470501,1.03885250353778,84400,FALSE
2012,0.690978498317707,2.83015322859659,90,FALSE
2012,1.5088906973146,0.897222529422302,3160,FALSE
2012,1.95511097561245,0.451936090989782,1330,FALSE
2012,1.32355897661003,2.29174555150819,2350,FALSE
2012,1.35396408698281,1.04878184512075,2950,FALSE
2012,0.682724003883483,0.865364414969101,460,FALSE
2012,0.796271099990523,3.79280287504305,1230,FALSE
2012,0.929873996423948,1.39784446110118,270,FALSE
2012,1.95840497632654,0.471417417533138,7650,FALSE
2012,1.28559690361867,0.636862300796964,27,FALSE
2012,0.797111511506406,0.249649804433265,38,FALSE
2012,0.707949914731195,1.05801997195973,31,FALSE
2012,0.375777261995064,0.217701354184671,3,FALSE
2012,1.05209017257868,2.10488860567628,1,FALSE
2012,1.53573629728547,0.261739355642313,11,FALSE
2012,1.84791867662629,0.485838567427807,17,FALSE
2012,1.12461725408968,2.15882621635721,9,FALSE
2012,1.0239170104508,2.68392190654368,5,FALSE
2012,0.746047417748009,3.45231251755353,3,FALSE
2012,1.06681527835799,3.42881947793995,5,FALSE
2012,0.462260119790327,2.06145922310266,1,FALSE
2012,0.577234317134268,5.71772774182851,15,FALSE
2012,1.55685824129094,0.704340991442727,5,FALSE
2012,0.938641882026432,3.87793989322396,2,FALSE
2012,1.66807475056747,0.515123354876608,1048,FALSE
2012,1.63485103510316,0.438009695623861,12,FALSE
2012,2.04581390375946,0.210831968110588,6337,FALSE
2012,1.01922990028837,0.870366118670071,516,FALSE
2012,0.296351868273216,1.14561221277037,1879,FALSE
2012,0.693232062076615,2.14634840150633,371,FALSE
2012,0.935876736951048,2.02770332141694,334,FALSE
2012,0.473490363869176,5.29346034245853,6,FALSE
2012,1.86403489053819,0.411514555751299,1457,FALSE
2012,0.978789826894206,1.60206780814939,3515,FALSE
2012,0.378876099475158,1.35261120622693,161,FALSE
2012,0.551521403126877,0.944811110204013,338,FALSE
2012,0.308490971804419,2.80950777139461,19,FALSE
2012,1.24817720985748,1.44040569968161,36,FALSE
2012,0.670748750804704,1.19796860618355,891,FALSE
2012,0.841620276823762,0.13418852529097,5,FALSE
2012,1.03765010657547,3.82743055852916,253,FALSE
2012,0.456437020410136,0.788531939810495,2,FALSE
2012,0.765966496973446,9.02339596979501,35,FALSE
2012,0.98496870522565,5.86346887830864,46,FALSE
2012,1.04664877848317,0.712369181510536,3783,FALSE
2012,1.67586068075157,0.247661456891153,133,FALSE
2012,1.92134314699069,0.252653010500382,10394,FALSE
2012,0.780229155315849,1.6890654655821,307272,FALSE
2012,0.507910975767157,0.826220564482941,109442,FALSE
2012,0.474270413370829,1.06960872131645,328,FALSE
2012,0.511812913722791,1.68892059761296,14,FALSE
2012,0.538516711960117,2.50612949025755,609,FALSE
2012,0.426217352734343,32.0492801075893,1,FALSE
2012,0.602800450936953,1.73614405136574,4,FALSE
2012,0.767012860360523,2.53397859525452,97,FALSE
2012,1.44205031342204,0.837342998128671,68687,FALSE
2012,1.19501111213327,0.289219392481773,21,FALSE
2012,0.391082072209787,1.21971983497758,6,FALSE
2012,1.86847520619103,0.293313205925025,14186,FALSE
2012,0.178738211523148,12.6344429258177,82,FALSE
2012,1.14378506627934,0.589840184351932,177,FALSE
2012,0.727088513745614,0.489282358515585,35,FALSE
2012,0.794900266339302,1.92716068845166,31,FALSE
2012,1.34033800978409,0.873654287422595,41,FALSE
2012,1.34712291715331,0.539450736107079,61,FALSE
2012,1.55415538910218,0.261315164095745,51,FALSE
2012,0.483447384208589,0.225782802351305,236,FALSE
2012,0.245547166979097,5.69566790949075,63,FALSE
2012,1.29652530600842,1.06704032955354,147,FALSE
2012,1.24048842204086,3.39796541344828,1225,FALSE
2012,0.539054004479329,0.140070476814233,14,FALSE
2012,2.15284022538392,1.12569563838377,13219,FALSE
2012,0.532072538828534,0.204202999154221,232,FALSE
2012,0.371538759954446,4.40888211029399,19,FALSE
2012,0.608262978581199,1.64855284046519,5,FALSE
2012,0.494639553619692,2.0260327549928,84,FALSE
2012,0.527435566400385,15.5953466635852,3,FALSE
2012,0.61625403687219,1.7158162880293,100,FALSE
2012,1.41976974267628,0.511970051197979,1685,FALSE
2012,0.735381993375636,3.17367311313057,93,FALSE
2012,1.21315315242708,0.346942216117986,2278,FALSE
2012,1.2008350758702,0.102113826733617,3536,FALSE
2012,1.08546060063375,1.16181012808864,583,FALSE
2012,0.815740591843076,0.234309921417133,16,FALSE
2012,0.676097354468573,3.61222415143437,68,FALSE
2012,0.384110512739381,17.4816423473778,11,FALSE
2012,0.330474472997722,0.0386796325853211,3,FALSE
2012,0.330204830705051,0.404010939036769,16,FALSE
2012,0.40438159689573,0.756379339167509,105,FALSE
2012,0.340044764313573,2.8883093766081,45,FALSE
2012,0.389975309084129,1.42432613101758,1582,FALSE
2012,0.327181096596208,1.24185618237098,1136,FALSE
2012,0.796743835656354,0.0246143839051006,20,FALSE
2012,0.391683111986417,7.10665240930656,21,FALSE
2012,0.382274144358761,0.521298106419551,18,FALSE
2012,0.442652544492332,3.00404076791875,23,FALSE
2012,1.77608314747183,0.391679771510102,709,FALSE
2012,1.59945015681969,0.378347574204111,37,FALSE
2012,0.543356014004784,1.45534953943408,30,FALSE
2012,1.43605302411956,0.860921923552602,4576,FALSE
2012,0.764445122467149,0.59080932534959,134,FALSE
2012,0.645270327147835,0.279261040648069,56,FALSE
2012,0.394738964662682,1.49085852673651,8,FALSE
2012,1.90874419468014,0.222656959190897,1170,FALSE
2012,0.330261586517298,2.24272716497345,8,FALSE
2012,0.278556377035692,8.48925559108508,2,FALSE
2012,0.770602254598225,6.04945609170864,9,FALSE
2012,0.61962347224163,2.79649148837143,522,FALSE
2012,0.851778668796322,2.28133006313981,132,FALSE
2012,0.920014970065309,3.29005975513667,3,FALSE
2012,0.715876457941816,4.03948549240476,25,FALSE
2012,0.317834254176041,0.569304578948573,37,FALSE
2012,0.457685685714499,0.988200005717571,56,FALSE
2012,1.76975960137629,0.514661825385873,760,FALSE
2012,0.344702199850298,2.66493893194192,95,FALSE
2012,0.815334614912408,3.20831360129301,20,FALSE
2012,0.750749036725665,1.7713233625637,41,FALSE
2012,0.472859434809017,0.126752266916775,5,FALSE
2012,0.800139633327673,2.02747752132333,12,FALSE
2012,0.98183248074073,0.694770041993126,734,FALSE
2012,0.865296135430308,0.00549858694227671,1,FALSE
2012,0.537309062293003,14.3738478744215,1,FALSE
2012,1.48903722016848,0.684960386097573,6,FALSE
2012,1.30865171335013,0.467895007186701,38,FALSE
2012,1.71627040661333,0.212937564622786,1086,FALSE
2012,1.55067407077093,0.305545676396868,70,FALSE
2012,1.11303598518919,0.127638758997532,33,FALSE
2012,0.426119859149059,0.66616850699233,189,FALSE
2012,1.65596438536284,0.330559813324841,27360,FALSE
2012,1.74024986464622,0.248342471746624,93,FALSE
2012,1.10273625476408,1.11728271627451,46,FALSE
2012,1.49878708378864,0.730243686010474,16,FALSE
2012,0.619886981289334,0.206047042734608,17,FALSE
2012,0.405914245528989,0.0792889382913792,1,FALSE
2012,0.324040671291249,3.06679548992393,32,FALSE
2012,0.620127171046536,5.03590477538645,79,FALSE
2012,0.351186094247971,0.294882409029845,34,FALSE
2012,1.90778966058834,0.724157978295201,8151,FALSE
2012,0.365930209546273,1.00024368358928,663,FALSE
2012,1.59724226886834,0.274863189405581,11241,FALSE
2012,1.275090054996,0.914191482052985,194,FALSE
2012,1.11004127377167,2.4438587938903,15,FALSE
2012,0.452442465560671,1.27375545022929,7,FALSE
2012,1.52310044420671,0.330130051444221,983,FALSE
2012,0.9266574103143,24.8984275069159,18,FALSE
2012,1.51837952621093,0.433963537127351,22,FALSE
2012,1.07623513990206,1.09123974884226,52,FALSE
2012,1.42090144200947,0.870322937641905,844,FALSE
2012,0.413239927630085,0.272813223018763,47,FALSE
2012,1.11205483625867,0.74062594216593,81,FALSE
2012,0.371747137451162,1.16544468148818,13,FALSE
2012,1.26013124425722,0.768784075457116,49,FALSE
2012,1.27072541406695,1.18801010702996,42,FALSE
2012,0.917433713047869,3.11484969371394,330,FALSE
2012,1.22255023755321,0.913796276870256,126,FALSE
2012,0.758313900434808,0.289586126084535,1,FALSE
2012,0.796996779022961,2.16040603007514,59,FALSE
2012,1.00831295201882,0.91953113803798,91,FALSE
2012,0.371831058070606,0.203440376788221,11,FALSE
2012,1.28543245619361,1.40928929811334,368,FALSE
2012,1.32807983091296,7.19114450679362,20,FALSE
2012,1.40102100805895,48.6541901015063,499,FALSE
2012,1.09864898947096,161.989745706473,202,FALSE
2012,1.80862157260748,0.383072173769081,1097,FALSE
2012,0.912017506165557,0.461911943513939,166,FALSE
2012,1.26657159319671,0.868880310492278,17,FALSE
2012,0.839519412086188,2.50716781550623,331,FALSE
2012,1.19931373424552,0.662900166852525,23,FALSE
2012,1.00713551480464,5.72316820865449,313,FALSE
2012,0.514775912809231,3.33424749862679,428,FALSE
2012,0.835736426964194,5.23279626064483,8,FALSE
2012,1.19534000700764,0.530113356248961,2552,FALSE
2012,1.19652565540867,0.0600330450266998,21,FALSE
2012,0.591540276829192,1.03665815112877,328,FALSE
2012,0.969964638000186,0.624118337008835,229,FALSE
2012,1.28469901549594,0.417085520579066,44,FALSE
2012,0.607990961332461,0.838130030638433,51,FALSE
2012,1.08646064404326,0.450758982063879,1,FALSE
2012,0.416130764626419,0.0535026419964167,6,FALSE
2012,0.351916159854416,0.976771731384912,301,FALSE
2012,0.313012224902223,28.9109955519848,5,FALSE
2012,1.43411904922547,0.895144350691759,643,FALSE
2012,0.915581338682875,1.67731166690708,282,FALSE
2012,0.704401596518216,4.32550749835228,2667,FALSE
2012,0.475316807394381,3.85750039963456,344,FALSE
2012,0.678359133813346,0.680046381936852,19,FALSE
2012,1.31150520814324,1.25732921557462,194,FALSE
2012,0.533812530275726,1.50492162868125,4,FALSE
2012,0.680431351707184,1.58441549066507,284,FALSE
2012,1.17322552337115,0.495661224310265,149,FALSE
2012,0.836575118199653,8.78512521861952,63,FALSE
2012,0.871871844452409,0.492464478132629,1138,FALSE
2012,0.468005727213911,4.82627202192201,29,FALSE
2012,0.859099571078164,0.803788568237957,22,FALSE
2012,0.291282982419221,1.19745237731547,14,FALSE
2012,0.794404460327236,2.75917768760812,7600,FALSE
2012,1.29430224518192,3.44009057028173,131,FALSE
2012,0.129554520197039,9.08879536279091,7,FALSE
2012,0.625515447728111,1.36076710814214,245,FALSE
2012,0.707581104199786,0.277885996936961,15,FALSE
2012,0.937854943326405,7.87578130818525,191,FALSE
2012,0.300363426702835,2.21762841619248,15,FALSE
2012,0.312334914636101,0.662616853644401,9,FALSE
2012,1.03238879349966,1.80069129236718,204,FALSE
2012,0.380309797392295,1.060010272243,171,FALSE
2012,0.276333671770871,2.02758750938698,26,FALSE
2012,0.390317178943049,1.33952533501644,139,FALSE
2012,0.62502632309143,0.0966780297608088,2,FALSE
2012,1.0778931687563,6.9519093723319,709,FALSE
2012,0.917215075934645,0.0792390539605709,1,FALSE
2012,0.289942461540024,1.3665048272929,18,FALSE
2012,1.02834094467696,0.626965485088459,37,FALSE
2012,0.406820497179751,2.20744785216659,1433,FALSE
2012,0.906924898563114,2.10288356656781,1360,FALSE
2012,0.984987547632394,0.391129522485129,23,FALSE
2012,0.564106078658191,1.17660145684963,36,FALSE
2012,1.91007922913738,0.400652420575787,1347,FALSE
2012,0.465179557116093,1.77430667477632,155,FALSE
2012,0.932699451671247,0.966576609622697,50,FALSE
2012,0.764707216331371,1.17109611610593,10,FALSE
2012,0.64948815133558,1.83843620274648,5,FALSE
2012,0.710528908750664,0.982471101473121,3,FALSE
2012,0.694756433717645,1.88116057473627,40,FALSE
2012,1.71853101821592,0.238944883878797,83949,FALSE
2012,0.969399044082492,3.23606402441335,91,FALSE
2012,0.647784171039453,2.18040692981069,357,FALSE
2012,0.461910041534923,0.258406203583793,344,FALSE
2012,1.98019166924898,0.495087538558693,7001,FALSE
2012,1.31511764277277,1.0289110231353,31,FALSE
2012,0.951820450625362,0.273339918919678,1228,FALSE
2012,0.48869934394741,1.81391885785578,1328,FALSE
2012,0.48280165407149,0.511418646257601,794,FALSE
2012,0.359526710880552,0.100968590525015,7,FALSE
2012,0.535754585232813,0.346317003782853,1017,FALSE
2012,0.59883514094498,0.284210665692419,43,FALSE
2012,1.43316943754704,0.882446375115749,1034,FALSE
2012,0.537851856331391,1.88821593454292,933,FALSE
2012,0.50025869597267,1.44906418034575,1386,FALSE
2012,1.03789471466284,0.331710409845198,5471,FALSE
2012,0.348954326643168,1.40284662716031,31,FALSE
2012,0.63758664282062,1.17315818692033,2217,FALSE
2012,1.11199788073067,1.18704322563709,7376,FALSE
2012,1.35878332490264,0.3731311191156,2800,FALSE
2012,0.614964499223844,0.203310446976192,872,FALSE
2012,0.406372744733412,0.207138867542408,338,FALSE
2012,0.371859715734626,0.0593502005661172,43,FALSE
2012,0.411748483480555,1.95799104316444,98,FALSE
2012,0.562339204456195,0.54802564295216,1734,FALSE
2012,0.577058211261106,0.578977749920323,310,FALSE
2012,0.395340324894826,0.650494404469731,607,FALSE
2012,0.536915192772663,0.197392045575921,158,FALSE
2012,0.563278935686918,2.36552299155814,293,FALSE
2012,0.609546521819324,1.90335756724714,3386,FALSE
2012,0.45010563686093,1.81359046154964,4085,FALSE
2012,0.81491275782274,0.895797449928074,54,FALSE
2012,0.922729053010113,0.109929444741266,7,FALSE
2012,1.66709772154963,0.160312287943522,1184,FALSE
2012,1.64722412826536,0.212550734622196,2574,FALSE
2012,1.76685243046715,0.205506756218645,1312,FALSE
2012,1.86783327343124,0.433979267984224,8913,FALSE
2012,1.04529389157595,0.592487770516912,12473,FALSE
2012,1.0576505486538,0.632875686104233,411,FALSE
2012,1.89366359494865,0.438091563296368,2690,FALSE
2012,0.804811322221801,0.755505840909734,1575,FALSE
2012,0.816119970626429,1.19919751463036,2944,FALSE
2012,0.422764305464818,1.16247274239411,62,FALSE
2012,0.511463255177486,2.0716220820006,1018,FALSE
2012,0.538508219215883,2.78240075347608,660,FALSE
2012,0.476884484814212,2.74802601825076,577,FALSE
2012,0.485084060407067,3.40825949973639,1059,FALSE
2012,0.334028621856363,1.64463664212448,340,FALSE
2012,0.38252175046715,1.0933157672283,465,FALSE
2012,0.415086974366706,1.21971944692441,908,FALSE
2012,1.03142269745036,1.04072940541127,1547,FALSE
2012,0.774047820912774,0.871463653634715,1107,FALSE
2012,0.927759338498421,0.506970368100329,2447,FALSE
2012,1.96231386642881,0.399065338407364,8817,FALSE
2012,0.586688114118068,1.13581774291528,1373,FALSE
2012,0.600738733807766,1.33310152728613,1590,FALSE
2012,0.517983911061592,0.512723307913292,632,FALSE
2012,0.925064506619063,1.32051931040172,4762,FALSE
2012,0.51434026518341,2.30483436686452,602,FALSE
2012,0.425264821086024,0.814531472339469,338,FALSE
2012,0.448638841870793,19.2153182068062,4,FALSE
2012,0.752006631249041,16.552546489693,11,FALSE
2012,0.735314411323075,0.145305460288079,74,FALSE
2012,0.69856692542327,0.327793464530743,23,FALSE
2012,0.899183172218356,0.817250763293564,43,FALSE
2012,0.414371995271179,0.188911140737602,37,FALSE
2012,0.608376686585216,0.336707238934687,10,FALSE
2012,1.87542539970039,0.0161704702757143,40,FALSE
2012,1.03698010710111,3.32106895634798,4,FALSE
2012,0.690627261526896,7.63424459576899,46,FALSE
2012,0.706966289314098,0.249416392594318,31,FALSE
2012,1.82270472920703,0.478533240666894,3279,FALSE
2012,0.616084770583866,3.06421291250839,2721,FALSE
2012,1.86579313612058,0.471557338312328,7717,FALSE
2012,0.987517915436741,1.22373374286304,193,FALSE
2012,1.73517851221705,0.439813476149492,3680,FALSE
2012,1.83766712366469,0.527858120664529,4065,FALSE
2012,0.784275208337101,1.90189125924518,445,FALSE
2012,0.743265925335429,6.63351838396679,6,FALSE
2012,0.490492921258433,0.570361742280354,211,FALSE
2012,0.505137727523318,0.888326863419061,4,FALSE
2012,1.44509272136278,1.42769859616794,239,FALSE
2012,1.78284504509289,0.651316757982189,65,FALSE
2012,1.09361598974213,1.71763906717385,2800,FALSE
2012,1.40888067439421,0.770572193462663,343,FALSE
2012,0.829565882790604,1.43240299421564,35,FALSE
2012,1.09342499082133,0.778105347702386,352,FALSE
2012,0.78985145911503,0.30429669242894,6,FALSE
2012,1.07172608759787,0.29704285092823,97,FALSE
2012,1.33183564564027,0.698892559758376,1586,FALSE
2012,0.456701138861937,0.626888341203052,24,FALSE
2012,0.942781832161808,1.01468582516388,1422,FALSE
2012,1.59574562839701,0.64691247780071,1396,FALSE
2012,0.49487528952218,2.5037612018909,81,FALSE
2012,1.43456691921884,0.336852668402188,361,FALSE
2012,0.506919655963743,0.566721184445567,23,FALSE
2012,0.510055859919932,1.91159562336891,117,FALSE
2012,0.289341328841952,0.810162902208109,8,FALSE
2012,0.973147366331854,1.26160433916887,918,FALSE
2012,1.00086043008453,1.25809643933071,69,FALSE
2012,0.562443082525971,0.0526132485718254,46,FALSE
2012,0.392618718637827,4.64062907606279,57,FALSE
